自動車メーカー,車種,型式/通称型式,年式,駆動方式,適合詳細,車高設定範囲<br>(参考値),販売価格,Camp価格,商品ID,物販コード,取付コード,メーカー名,商品名,アッパーマウント(F|R),バネレート(F|R),車高設定範囲(参考値)F|R,ダウン量(参考値)F|R,減衰力調整,備考,注意事項,定価,SET価格,,取付特記事項,データ追加日
マツダ,デミオ,DJ3FS/DJ5FS/DJLFS,,2WD,,Fr：598mm～672mm<br>Rr：629mm～665mm,73000,,248269,01011210022-qq-498,01011210022-qq-d-612,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|3k,598mm～672mm|629mm～665mm,-69mm～+5mm|-54mm～-18mm,32段階調整,,,73000,88000,,,20191023初期
マツダ,デミオ,DY3R/DY5R,,4WD,,,73000,,248802,01011210016-qq-499,01011210016-qq-d-613,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|3k,,,32段階調整,,,73000,88000,,,20191023初期
マツダ,デミオ,DY3W/DY5W,,2WD,,Fr：580mm～616mm<br>Rr：580mm～613mm,73000,,248718,01011210016-qq-500,01011210016-qq-d-614,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|3k,580mm～616mm|580mm～613mm,,32段階調整,,,73000,88000,,,20191023初期
マツダ,ビアンテ,CCEAW,,4WD,,Fr：635mm～670mm<br>Rr：645mm～680mm,73000,,248512,01011210011-qq-533,01011210011-qq-d-645,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|4.5k,635mm～670mm|645mm～680mm,-65mm～-30mm|-80mm～-45mm,32段階調整,,,73000,88000,,,20191023初期
マツダ,ビアンテ,CCEFW/CC3FW,,2WD,,Fr：640mm～673mm<br>Rr：650mm～695mm,73000,,248264,01011210011-qq-534,01011210011-qq-d-646,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|4.5k,640mm～673mm|650mm～695mm,-65mm～-30mm|-55mm～-10mm,32段階調整,,,73000,88000,,,20191023初期
マツダ,ファミリア,BG8Z/BG8R,,4WD,,Fr：596mm～660mm<br>Rr：613mm～675mm,83000,,248515,01011210014-qq-537,01011210014-qq-d-649,Largus,Spec S,調整式ピロ|固定式強化ゴム,6k|4k,596mm～660mm|613mm～675mm,,32段階調整,,,83000,98000,,,20191023初期
マツダ,プレマシー,CREW,,4WD,,,77000,,248517,01011210017-qq-591,01011210017-qq-d-702,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|4.5k,,-55～±0mm|-55mm～+5mm,32段階調整,,,77000,92000,,,20191023初期
マツダ,プレマシー,CREW/CR3W,,2WD,,Fr：615mm～670mm<br>Rr：595mm～655mm,73000,,248717,01011210015-qq-590,01011210015-qq-d-703,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|4k,615mm～670mm|595mm～655mm,-55mm～±0mm|-85mm～-25mm,32段階調整,,,73000,88000,,,20191023初期
マツダ,プレマシー,CWEFW,,2WD,,Fr：610mm～663mm<br>Rr：590mm～650mm,73000,,248516,01011210015-qq-592,01011210015-qq-d-704,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|4k,610mm～663mm|590mm～650mm,-55mm～-2mm|-75mm～-15mm,32段階調整,,,73000,88000,,,20191023初期
マツダ,マツダスピードアクセラ,BL3FW,,2WD,,Fr：622mm～675mm<br>Rr：643mm～686mm,77000,,248273,01011210028-qq-8,01011210028-qq-d-8,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,9k|4k,622mm～675mm|643mm～686mm,-50mm～+2mm|-44mm～+1mm,32段階調整,,,77000,92000,,,20191023初期
マツダ,マツダスピードアテンザ,GG3P,,4WD,マツダスピード専用,Fr：595mm～737mm<br>Rr：632mm～690mm,73000,,248262,01011210002-qq-643,01011210002-qq-d-752,Largus,Spec S,固定式強化ゴム|マウントレス,12k|8k,595mm～737mm|632mm～690mm,,32段階調整,,,73000,88000,,,20191023初期
マツダ,ユーノスコスモ,JC3SE/JCESE,,2WD,,Fr：600mm～660mm<br>Rr：620mm～710mm,75000,,248266,01011210013-qq-690,01011210013-qq-d-799,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,14k|8k,600mm～660mm|620mm～710mm,,32段階調整,,,75000,90000,,,20191023初期
マツダ,ロードスター,NA6CE,,2WD,,Fr：578mm～683mm<br>Rr：575mm～635mm,80000,,248706,01011210001-qq-735,01011210001-qq-d-844,Largus,Spec S,固定式ピロ|固定式ピロ,10k|8k,578mm～683mm|575mm～635mm,,32段階調整,,,80000,95000,,,20191023初期
マツダ,ロードスター,NA8C/NB6C/NB8C,,2WD,,,80000,,248707,01011210001-qq-738,01011210001-qq-d-847,Largus,Spec S,固定式ピロ|固定式ピロ,10k|8k,,,32段階調整,,,80000,95000,,,20191023初期
マツダ,ロードスター,NCEC,,2WD,,Fr：570mm～656mm<br>Rr：593mm～650mm,73000,,248511,01011210006-qq-739,01011210006-qq-d-848,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|5k,570mm～656mm|593mm～650mm,,32段階調整,純正タワーバー取付不可,,73000,88000,,,20191023初期
マツダ,ロードスター,ND5RC,,2WD,,Fr：567mm～664mm<br>Rr：580mm～650mm,72000,,248271,01011210024-qq-740,01011210024-qq-d-849,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|4k,567mm～664mm|580mm～650mm,-85mm～+12mm|-77mm～-7mm,32段階調整,減衰力調整ダイヤル延長ケーブル 250mm付属,,72000,87000,,,20191023初期
三菱,FTO,DE2A/DE3A,,2WD,,Fr：617mm～690mm<br>Rr：602mm～700mm,84000,,248366,01011206003-qq-2,01011206003-qq-d-154,Largus,Spec S,調整式ピロ|固定式ピロ,8k|6k,617mm～690mm|602mm～700mm,,32段階調整,,,84000,99000,,,20191023初期
三菱,GTO,Z15A/Z16A,,4WD,,Fr：627mm～745mm<br>Rr：636mm～730mm,83000,,248373,01011206010-qq-10,01011206010-qq-d-161,Largus,Spec S,調整式ピロ|固定式強化ゴム,10k|6k,627mm～745mm|636mm～730mm,,32段階調整,,,83000,98000,,,20191023初期
三菱,アウトランダー,CW4W/CW5W/CW6W,,2WD/4WD,,Fr：720mm～760mm<br>Rr：710mm～745mm,78000,,248374,01011206015-qq-116,01011206015-qq-d-237,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|4k,720mm～760mm|710mm～745mm,,32段階調整,減衰力調整ダイヤル延長ケーブル 300mm×2本付属,,78000,93000,,,20191023初期
三菱,アウトランダー,GF7W,,2WD,,Fr：667mm～756mm<br>Rr：726mm～779mm,74000,,248377,01011206020-qq-1,01011206020-qq-d-1,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|7k,667mm～756mm|726mm～779mm,-91mm～-2mm|-54mm～-1mm,32段階調整,,,74000,89000,,,20191023初期
三菱,アウトランダー,GF8W,2012/10～,4WD,,Fr：677mm～762mm<br>Rr：728mm～779mm,74000,,248130,01011206020-qq-2k,01011206020-qq-d-2k,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|7k,677mm～762mm|728mm～779mm,-84mm～+1mm|-54mm～-3mm,32段階調整,減衰調整ダイヤル延長ケーブルを取り付ける場合は、ボディに穴あけ加工が必要,,74000,89000,,,20191023初期
三菱,アウトランダーPHEV,GG2W,,4WD,,Fr：671mm～770mm<br>Rr：712mm～770mm,74000,,248590,01011206019-qq-120,01011206019-qq-d-100,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,7k|8k,671mm～770mm|712mm～770mm,-94mm～+5mm|-68mm～-10mm,32段階調整,減衰力調整ダイヤル延長ケーブル 250mm付属,,74000,89000,,,20191023初期
三菱,エアトレック,CU2W/CU4W/CU5W,,2WD/4WD,,Fr：665mm～710mm<br>Rr：680mm～700mm,77000,,248125,01011206011-qq-227,01011206011-qq-d-348,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,5k|4k,665mm～710mm|680mm～700mm,,32段階調整,フロントアッパーマウントの特殊強化ゴムは補修部品販売なし(アッパーマウントごと交換),,77000,92000,,,20191023初期
三菱,エクリプス,D32A/D38A,,2WD,,Fr：617mm～710mm<br>Rr：612mm～708mm,77000,,248126,01011206012-qq-241,01011206012-qq-d-360,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|6k,617mm～710mm|612mm～708mm,,32段階調整,,,77000,92000,,,20191023初期
三菱,エクリプスクロス,GK1W,2018/03～,2WD,,Fr：695mm～750mm<br>Rr：742mm～780mm,74000,,248131,01011206022-qq-2k,01011206022-qq-d-2k,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|6k,695mm～750mm|742mm～780mm,-67mm～-12mm|-45mm～-7mm,32段階調整,減衰延長ケーブル取付時、要ボディ・内装加工,,74000,94000,,,20191023初期
三菱,エクリプススパイダー,D53A,,2WD,,Fr：640mm～660mm<br>Rr：630mm～650mm,80000,,248129,01011206013-qq-242,01011206013-qq-d-361,Largus,Spec S,調整式ピロ|固定式強化ゴム,10k|6k,640mm～660mm|630mm～650mm,,32段階調整,,,80000,95000,,,20191023初期
三菱,ギャラン,E39A,,4WD,,Fr：645mm～705mm<br>Rr：643mm～704mm,88000,,248124,01011206009-qq-322,01011206009-qq-d-439,Largus,Spec S,調整式ピロ|固定式ピロ,8k|6k,645mm～705mm|643mm～704mm,,32段階調整,,,88000,103000,,,20191023初期
三菱,ギャランVR-4,EC5A,,4WD,,Fr：626mm～675mm<br>Rr：625mm～680mm,77000,,248127,01011206012-qq-323,01011206012-qq-d-440,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|6k,626mm～675mm|625mm～680mm,,32段階調整,,,77000,92000,,,20191023初期
三菱,ギャランフォルティス/ギャランフォルティススポーツバック,CX3A/CX4A/CY3A/CY4A,,2WD/4WD,FF・4WD共通<br>スポーツバック取付可,Fr：632mm～758mm<br>Rr：640mm～675mm,74000,,248589,01011206014-qq-324,01011206014-qq-d-441,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|4k,632mm～758mm|640mm～675mm,,32段階調整,減衰力調整ダイヤル延長ケーブル 400mm×2本付属,,74000,89000,,,20191023初期
三菱,グランディス,NA4W,,2WD/4WD,,Fr：658mm～700mm<br>Rr：670mm～710mm,73000,,248122,01011206005-qq-349,01011206005-qq-d-467,Largus,Spec S,マウントレス|マウントレス,5k|13k,658mm～700mm|670mm～710mm,-65mm～+20mm|-75mm～-15mm,32段階調整,,,73000,88000,,,20191023初期
三菱,コルト,Z25A/Z27A,,2WD,,Fr：560mm～655mm<br>Rr：585mm～615mm,73000,,248367,01011206004-qq-358,01011206004-qq-d-474,Largus,Spec S,固定式強化ゴム|マウントレス,6k|4k,560mm～655mm|585mm～615mm,,32段階調整,,,73000,88000,,,20191023初期
三菱,コルトプラス,Z23W,,2WD,,,73000,,248369,01011206004-qq-360,01011206004-qq-d-476,Largus,Spec S,固定式強化ゴム|マウントレス,6k|4k,,,32段階調整,,,73000,88000,,,20191023初期
三菱,コルトプラス,Z27WG,,2WD,,Fr：565mm～600mm<br>Rr：555mm～595mm,73000,,248368,01011206004-qq-361,01011206004-qq-d-477,Largus,Spec S,固定式強化ゴム|マウントレス,6k|4k,565mm～600mm|555mm～595mm,,32段階調整,,,73000,88000,,,20191023初期
三菱,コルトラリーアートバージョンR,Z27AG,,2WD,,,73000,,248587,01011206004-qq-359,01011206004-qq-d-475,Largus,Spec S,固定式強化ゴム|マウントレス,6k|4k,,,32段階調整,,,73000,88000,,,20191023初期
三菱,シャリオグランディス,N84W,,2WD,,Fr：642mm～700mm<br>Rr：665mm～710mm,73000,,248370,01011206005-qq-387,01011206005-qq-d-502,Largus,Spec S,マウントレス|マウントレス,5k|13k,642mm～700mm|665mm～710mm,-78mm～-20mm|-26mm～-19mm,32段階調整,マウントレス<br>ブレーキラインABSセンサータイラップ固定,,73000,88000,,,20191023初期
三菱,シャリオグランディス,N94W,,4WD,,Fr：628mm～725mm<br>Rr：655mm～700mm,73000,,248769,01011206005-qq-388,01011206005-qq-d-503,Largus,Spec S,マウントレス|マウントレス,5k|13k,628mm～725mm|655mm～700mm,-62mm～+35mm|-32mm～-13mm,32段階調整,マウントレス<br>ブレーキラインABSセンサータイラップ固定,,73000,88000,,,20191023初期
三菱,ディアマンテ,F31A/F34A/F36A,,2WD,,Fr：640mm～713mm<br>Rr：633mm～702mm,71000,,248376,01011206017-qq-492,01011206017-qq-d-606,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|6k,640mm～713mm|633mm～702mm,-78mm～-5mm|-77mm～-8mm,32段階調整,,,71000,86000,,,20191023初期
三菱,デリカD：2,MB36S,,2WD,,Fr：580mm～643mm<br>Rr：595mm～652mm,75000,,248378,01011206021-qq-8,01011206021-qq-d-8,Largus,Spec S,マウントレス|マウントレス,5k|3k,580mm～643mm|595mm～652mm,-60mm～+3mm|-39mm～+8mm,32段階調整,減衰力調整ダイヤル延長ケーブル 100mm×2本付属,,75000,90000,,,20191023初期
三菱,デリカD：5,CV1W/CV5W,,CV1W:4WD<br>CV5W:2WD/4WD,,Fr：694mm～784mm<br>Rr：725mm～786mm,74000,,248375,01011206016-qq-502,01011206016-qq-d-616,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,6k|8k,694mm～784mm|725mm～786mm,-116mm～-26mm|-87mm～-26mm,32段階調整,,,74000,89000,,,20191023初期
三菱,ミラージュ,A05A,,2WD,,Fr：533mm～623mm<br>Rr：560mm～613mm,77000,,248771,01011206018-qq-650,01011206018-qq-d-759,Largus,Spec S,固定式強化ゴム|マウントレス,4k|2.5k,533mm～623mm|560mm～613mm,-78mm～+12mm|-67mm～-14mm,32段階調整,,,77000,92000,,,20191023初期
三菱,ミラージュ,CJ4A,,2WD,,,88000,,248372,01011206008-qq-651,01011206008-qq-d-760,Largus,Spec S,調整式ピロ|固定式ピロ,8k|6k,,,32段階調整,,,88000,103000,,,20191023初期
三菱,ランサー,CK2A/CK4A,,2WD,,Fr：573mm～660mm<br>Rr：557mm～661mm,88000,,248123,01011206008-qq-706,01011206008-qq-d-815,Largus,Spec S,調整式ピロ|固定式ピロ,8k|6k,573mm～660mm|557mm～661mm,,32段階調整,,,88000,103000,,,20191023初期
三菱,ランサーエボリューション/ランサーエボリューションII/ランサーエボリューションIII,CD9A/CE9A,,4WD,,Fr：579mm～667mm<br>Rr：577mm～665mm,84000,,248588,01011206006-qq-707,01011206006-qq-d-816,Largus,Spec S,調整式ピロ|固定式ピロ,7k|6k,579mm～667mm|577mm～665mm,,32段階調整,,,84000,99000,,,20191023初期
三菱,ランサーエボリューションIV,CN9A,,4WD,,,88000,,248371,01011206007-qq-709,01011206007-qq-d-818,Largus,Spec S,調整式ピロ|固定式ピロ,6k|6k,,,32段階調整,,,88000,103000,,,20191023初期
三菱,ランサーエボリューションV/ランサーエボリューションVI,CP9A,,4WD,,Fr：625mm～665mm<br>Rr：630mm～680mm,88000,,248770,01011206007-qq-710,01011206007-qq-d-819,Largus,Spec S,調整式ピロ|固定式ピロ,6k|6k,625mm～665mm|630mm～680mm,,32段階調整,,,88000,103000,,,20191023初期
三菱,ランサーエボリューションVII/ランサーエボリューションVIII/ランサーエボリューションIX/ランサーエボリューションIX MR,CT9A,,4WD,,Fr：620mm～760mm<br>Rr：590mm～650mm,84000,,248363,01011206001-qq-711,01011206001-qq-d-820,Largus,Spec S,調整式ピロ|固定式ピロ,8k|6k,620mm～760mm|590mm～650mm,,32段階調整,,,84000,99000,,,20191023初期
三菱,ランサーエボリューションX,CZ4A,,4WD,,Fr：652mm～715mm<br>Rr：630mm～695mm,88000,,248365,01011206002-qq-708,01011206002-qq-d-817,Largus,Spec S,調整式ピロ|固定式ピロ,8k|6k,652mm～715mm|630mm～695mm,,32段階調整,減衰力調整ダイヤル延長ケーブル 250mm×2本付属,純正ホイール及び、オフセットにより車高調がタイヤ、ホイールに干渉する場合あり<br>干渉の恐れがある場合はタイヤ・ホイールサイズを変更するか、ホイルスペーサー等で調整して下さい,88000,103000,,,20191023初期
三菱,ランサーエボリューションワゴン,CT9W,,4WD,,Fr：605mm～722mm<br>Rr：576mm～672mm,84000,,248364,01011206001-qq-712,01011206001-qq-d-821,Largus,Spec S,調整式ピロ|固定式ピロ,8k|6k,605mm～722mm|576mm～672mm,,32段階調整,,,84000,99000,,,20191023初期
三菱,レグナム,EC5W,,4WD,,Fr：600mm～670mm<br>Rr：610mm～670mm,77000,,248128,01011206012-qq-728,01011206012-qq-d-837,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12k|6k,600mm～670mm|610mm～670mm,,32段階調整,,,77000,92000,,,20191023初期
レクサス,CT200h,ZWA10,,2WD,,Fr：630mm～725mm<br>Rr：640mm～695mm,78000,,248490,01011209074-qq-987,01011209074-qq-d-146,Largus,Spec S,固定式強化ゴム|マウントレス,5k|6k,630mm～725mm|640mm～695mm,,32段階調整,,,78000,93000,,,20191023初期
レクサス,ES300h,AXZH10,2018/10～,2WD,,Fr：650mm～720mm<br>Rr：650mm～715mm,78000,,296102,01011209118-qq-18k,01011209118-qq-d-18k,Largus,Spec S,固定式強化ゴム|マウントレス,7k|5k,650mm～720mm|650mm～715mm,-59mm～+11mm|-65mm～0mm,32段階調整,AVS装着車への取り付けは可能(警告灯が点灯してAVS機能が使用不可となるため、別途キャンセラーが必要),,78000,93000,,,20200701追加
レクサス,GS250,GRL11,,2WD,,Fr：621mm～695mm<br>Rr：644mm～697mm,73000,,248497,01011209093-qq-4,01011209093-qq-d-155,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,8k|8k,621mm～695mm|644mm～697mm,-71mm～+3mm|-57mm～-4mm,32段階調整,,,73000,88000,,,20191023初期
レクサス,GS300h/GS450h,AWL10/GWL10,,2WD,,Fr：621mm～696mm<br>Rr：626mm～680mm,73000,,248252,01011209093-qq-5,01011209093-qq-d-156,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,8k|8k,621mm～696mm|626mm～680mm,-64mm～+11mm|-74mm～-20mm,32段階調整,,,73000,88000,,,20191023初期
レクサス,GS350,GRL10,,2WD,,Fr：621mm～695mm<br>Rr：644mm～697mm,73000,,248692,01011209093-qq-6,01011209093-qq-d-157,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,8k|8k,621mm～695mm|644mm～697mm,-71mm～+3mm|-57mm～-4mm,32段階調整,,,73000,88000,,,20191023初期
レクサス,GS350,GRS191,,2WD,,,80000,,248435,01011209011-qq-7,01011209011-qq-d-158,Largus,Spec S,固定式ピロ|固定式ピロ,10K|8K,,,32段階調整,,,80000,95000,,,20191023初期
レクサス,GS430,UZS190,,2WD,,Fr：570mm～710mm<br>Rr：590mm～750mm,80000,,248436,01011209011-qq-8,01011209011-qq-d-159,Largus,Spec S,固定式ピロ|固定式ピロ,10K|8K,570mm～710mm|590mm～750mm,,32段階調整,,,80000,95000,,,20191023初期
レクサス,GS450h,GWS191,,2WD,,,80000,,248632,01011209011-qq-9,01011209011-qq-d-160,Largus,Spec S,固定式ピロ|固定式ピロ,10K|8K,,,32段階調整,,,80000,95000,,,20191023初期
レクサス,HS250h,ANF10,,2WD,,,73000,,248213,01011209050-qq-14,01011209050-qq-d-164,Largus,Spec S,固定式強化ゴム|マウントレス,6k|6k,,,32段階調整,,,73000,88000,,,20191023初期
レクサス,IS250,GSE20,,2WD,,Fr：625mm～675mm<br>Rr：625mm～690mm,80000,,248437,01011209011-qq-15,01011209011-qq-d-165,Largus,Spec S,固定式ピロ|固定式ピロ,10K|8K,625mm～675mm|625mm～690mm,,32段階調整,,,80000,95000,,,20191023初期
レクサス,IS250,GSE30,2013/05～2016/09,2WD,2016/10～適合不可,Fr：595mm～678mm<br>Rr：595mm～662mm,77000,,248687,01011209086-qq-16,01011209086-qq-d-166,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,9K|8K,595mm～678mm|595mm～662mm,-73mm～+10mm|-77mm～-10mm,32段階調整,,,77000,92000,,,20191023初期
レクサス,IS300h,AVE30,2013/05～2016/09,2WD,2016/10～適合不可,Fr：595mm～678mm<br>Rr：595mm～662mm,77000,,248246,01011209086-qq-17,01011209086-qq-d-167,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,9K|8K,595mm～678mm|595mm～662mm,,32段階調整,,,77000,92000,,,20191023初期
レクサス,IS300h,AVE30,2016/10～,2WD,マイナーチェンジ後モデル専用,Fr：600mm～684mm<br>Rr：580mm～661mm,78000,,248507,01011209112-qq-10k,01011209112-qq-d-10k,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,10k|9k,600mm～684mm|580mm～661mm,-71mm～+13mm|-80mm～+1mm,32段階調整,,,78000,93000,,,20191023初期
レクサス,IS350,GSE21,,2WD,,,80000,,248438,01011209011-qq-18,01011209011-qq-d-168,Largus,Spec S,固定式ピロ|固定式ピロ,10K|8K,,,32段階調整,,,80000,95000,,,20191023初期
レクサス,IS350,GSE31,2013/05～2016/09,2WD,2016/10～適合不可,Fr：595mm～678mm<br>Rr：595mm～662mm,77000,,248247,01011209086-qq-19,01011209086-qq-d-169,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,9K|8K,595mm～678mm|595mm～662mm,-73mm～+10mm|-77mm～-10mm,32段階調整,,,77000,92000,,,20191023初期
レクサス,LS460,USF40,,2WD,,Fr：680mm～780mm<br>Rr：690mm～750mm,75000,,248461,01011209038-qq-28,01011209038-qq-d-177,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,12K|8K,680mm～780mm|690mm～750mm,,32段階調整,,,75000,115000,,,20191023初期
レクサス,NX200t,AGZ10,,2WD,,Fr：699mm～793mm<br>Rr：735mm～795mm,74000,,248499,01011209096-qq-7,01011209096-qq-d-5,Largus,Spec S,固定式強化ゴム|マウントレス,8k|8.5k,699mm～793mm|735mm～795mm,-81mm～+13mm|-69mm～-9mm,32段階調整,,,74000,89000,,,20191023初期
レクサス,NX300h,AYZ10,,2WD,,Fr：699mm～793mm<br>Rr：735mm～795mm,74000,,248693,01011209096-qq-52,01011209096-qq-d-196,Largus,Spec S,固定式強化ゴム|マウントレス,8k|8.5k,699mm～793mm|735mm～795mm,-81mm～+13mm|-69mm～-9mm,32段階調整,,,74000,89000,,,20191023初期
レクサス,RC350/RC300h,AVC10/GSC10,,2WD,,Fr：628mm～701mm<br>Rr：646mm～698mm,73000,,248691,01011209093-qq-60,01011209093-qq-d-203,Largus,Spec S,固定式強化ゴム|固定式強化ゴム,8k|8k,628mm～701mm|646mm～698mm,-68mm～+5mm|-46mm～+6mm,32段階調整,,,73000,88000,,,20191023初期
レクサス,RX450h,GYL10W,,2WD,,Fr：703mm～823mm<br>Rr：780mm～810mm,79000,,248501,01011209098-qq-62,01011209098-qq-d-204,Largus,Spec S,マウントレス|マウントレス,10k|7k,703mm～823mm|780mm～810mm,-97mm～+23mm|-30mm～+10mm,32段階調整,,,79000,94000,,,20191023初期
