自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,掛け,SET価格
日産,フーガハイブリッド,HY51,H22/11～,3500,,フロント,18766,,282619,MX72P-EP373-qq-e-8353k,出さない,4515693323733,EP373,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
日産,フェアレディZ,S130,S56/10～S58/9,2000～2800,,リア,18766,,286547,MX72P-EP064-qq-e-9278k,出さない,4515693320640,EP064,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
日産,フェアレディZ,Z31,S58/9～S61/10,2000～3000,MC前,リア,18766,,285634,MX72P-EP064-qq-e-9279k,出さない,4515693320640,EP064,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
日産,フェアレディZ,Z31,S61/10～H1/7,2000,MC後,リア,18766,,289509,MX72P-EP064-qq-e-9280k,出さない,4515693320640,EP064,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
日産,フェアレディZ,Z31,S61/10～H1/7,3000,MC後,リア,18766,,285635,MX72P-EP064-qq-e-9281k,出さない,4515693320640,EP064,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
日産,フェアレディZ,Z32,H1/7～H14/8,3000,,フロント,18766,,272861,MX72P-EP230-qq-e-4789k,MX72P-EP230-qq-e-d-4789k,4515693322309,EP230,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z32,H1/7～H14/8,3000,,リア,18766,,272870,MX72P-EP231-qq-e-9174k,MX72P-EP231-qq-e-d-9174k,4515693322316,EP231,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H14/8～H17/9,3500,純正ブレンボキャリパー非装着車,フロント,18766,,272908,MX72P-EP236-qq-e-4791k,MX72P-EP236-qq-e-d-4791k,4515693322361,EP236,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H14/8～H17/9,3500,純正ブレンボキャリパー非装着車,リア,18766,,273305,MX72P-EP389-qq-e-9176k,MX72P-EP389-qq-e-d-9176k,4515693323894,EP389,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H14/8～H19/1,3500,純正ブレンボキャリパー装着車,フロント,18766,,273334,MX72P-EP400-qq-e-4790k,MX72P-EP400-qq-e-d-4790k,4515693324006,EP400,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H14/8～H19/1,3500,純正ブレンボキャリパー装着車,リア,18766,,273343,MX72P-EP408-qq-e-9175k,MX72P-EP408-qq-e-d-9175k,4515693324082,EP408,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H17/9～H19/1,3500,純正ブレンボキャリパー非装着車,フロント,18766,,273218,MX72P-EP373-qq-e-4792k,MX72P-EP373-qq-e-d-4792k,4515693323733,EP373,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H17/9～H19/1,3500,純正ブレンボキャリパー非装着車,リア,18766,,273306,MX72P-EP389-qq-e-9177k,MX72P-EP389-qq-e-d-9177k,4515693323894,EP389,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー装着車,フロント,18766,,273335,MX72P-EP400-qq-e-4793k,MX72P-EP400-qq-e-d-4793k,4515693324006,EP400,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー装着車,リア,18766,,273344,MX72P-EP408-qq-e-9178k,MX72P-EP408-qq-e-d-9178k,4515693324082,EP408,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー非装着車,フロント,18766,,273219,MX72P-EP373-qq-e-4794k,MX72P-EP373-qq-e-d-4794k,4515693323733,EP373,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z33,H19/1～H20/12,3500,純正ブレンボキャリパー非装着車,リア,18766,,273307,MX72P-EP389-qq-e-9179k,MX72P-EP389-qq-e-d-9179k,4515693323894,EP389,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z34,H20/12～,3700,バージョンS・バージョンST,フロント,18766,,273410,MX72P-EP461-qq-e-4795k,MX72P-EP461-qq-e-d-4795k,4515693324617,EP461,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z34,H20/12～,3700,バージョンS・バージョンST,リア,18766,,273414,MX72P-EP462-qq-e-9180k,MX72P-EP462-qq-e-d-9180k,4515693324624,EP462,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,フェアレディZ,Z34,H20/12～,3700,バージョンS・バージョンST以外,フロント,18766,,273220,MX72P-EP373-qq-e-4796k,MX72P-EP373-qq-e-d-4796k,4515693323733,EP373,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラ/プリメーラカミノ,HP11,H9/9～H13/1,2000,Te-V・SR20VE,フロント,18766,,272909,MX72P-EP236-qq-e-4801k,MX72P-EP236-qq-e-d-4801k,4515693322361,EP236,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラ/プリメーラカミノ,HP12,H13/8～H17/12,2000,,リア,18766,,273327,MX72P-EP399-qq-e-9185k,MX72P-EP399-qq-e-d-9185k,4515693323993,EP399,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラ/プリメーラカミノ,RP12/TP12,H13/1～H17/12,2000～2500,,リア,18766,,273326,MX72P-EP399-qq-e-9184k,MX72P-EP399-qq-e-d-9184k,4515693323993,EP399,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラ/プリメーラカミノ,TNP12,H13/8～H17/12,2000,,リア,18766,,273310,MX72P-EP389-qq-e-9186k,MX72P-EP389-qq-e-d-9186k,4515693323894,EP389,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラワゴン,WFP12/WTP12/WRP12,H13/1～H17/12,2000～2500,,リア,18766,,285025,MX72P-EP399-qq-e-9282k,出さない,4515693323993,EP399,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,出さない
日産,プリメーラワゴン,WHNP11,H9/8～H13/1,2000,,フロント,18766,,272911,MX72P-EP236-qq-e-4803k,MX72P-EP236-qq-e-d-4803k,4515693322361,EP236,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラワゴン,WHP11,H12/11～H13/1,2000,,フロント,18766,,272912,MX72P-EP236-qq-e-4804k,MX72P-EP236-qq-e-d-4804k,4515693322361,EP236,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラワゴン,WHP11,H12/11～H13/1,2000,,リア,18766,,273329,MX72P-EP399-qq-e-9188k,MX72P-EP399-qq-e-d-9188k,4515693323993,EP399,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
日産,プリメーラワゴン,WHP11,H9/8～H12/11,2000,,フロント,18766,,272910,MX72P-EP236-qq-e-4802k,MX72P-EP236-qq-e-d-4802k,4515693322361,EP236,ENDLESS,ブレーキパッド,MX72PLUS,ローター適正温度域:50～750℃<br>平均摩擦係数:0.39～0.47<br>材質:セミメタル(セラミックカーボンメタル)<br>走行フィールド:ストリート～サーキット<br>ベストマッチタイヤ:ラジアル～ハイグリップラジアル,,,26000,60,20500
