自動車メーカー,車種,型式,年式,排気量,適合詳細,取付位置,販売価格,Camp価格,商品ID,物販コード,取付コード,JANコード,メーカー品番,メーカー名,商品名,種類,仕様,備考,注意事項,定価,SET価格
スズキ,SX4,YA11S/YA41S/YB11S/YB41S,H18/7～H26/11,1500～2000,,リア,8994,,279428,SSY-EP312-qq-e-6704k,SSY-EP312-qq-e-d-6704k,4515693313123,EP312,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,SX4,YC11S,H21/5～H26/11,1500,,フロント,8994,,280056,SSY-EP401-qq-e-1317k,SSY-EP401-qq-e-d-1317k,4515693314014,EP401,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト,HA24S,H18/1～H21/12,660,EII,フロント,8994,,280383,SSY-EP441-qq-e-1307k,SSY-EP441-qq-e-d-1307k,4515693314410,EP441,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CA71V/CA72V,S59/6～S63/9,550,,フロント,8994,,283285,SSY-EP061-qq-e-7496k,出さない,4515693310610,EP061,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CC71V/CC72V,S59/12～S63/9,550,4WD,フロント,8994,,283292,SSY-EP151-qq-e-7497k,出さない,4515693311518,EP151,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CL11V,S63/9～H2/3,550,FF・RS-R・DOHCターボ,フロント,8994,,286645,SSY-EP237-qq-e-7499k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CL11V/CN11S,S63/9～H2/3,550,FF,フロント,8994,,287851,SSY-EP259-qq-e-7498k,出さない,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CL21V/CN21S,H2/3～H6/9,660,FF,フロント,8994,,287852,SSY-EP259-qq-e-7501k,出さない,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CL22V,H2/3～H6/9,660,FF・NA,フロント,8994,,278924,SSY-EP259-qq-e-1294k,SSY-EP259-qq-e-d-1294k,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CM11V,S63/9～H2/3,550,4WD・RS-R・DOHCターボ,フロント,8994,,283022,SSY-EP237-qq-e-7500k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CM22S,H2/3～H6/9,660,4WD・DOHCターボ・3型・No.100001～250000,フロント,8994,,288516,SSY-EP237-qq-e-7505k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CM22S,H2/3～H6/9,660,4WD・DOHCターボ・3型・No.100001～250000,リア,8994,,288349,SSY-EP286-qq-e-8793k,出さない,4515693312867,EP286,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CM22S,H2/3～H6/9,660,4WD・DOHCターボ・4型・No.250001～,フロント,8994,,283023,SSY-EP237-qq-e-7507k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CM22S,H2/3～H6/9,660,4WD・DOHCターボ・4型・No.250001～,リア,8994,,289240,SSY-EP286-qq-e-8794k,出さない,4515693312867,EP286,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CM22S,H2/3～H6/9,660,4WD・NA・4型・No.250001～,フロント,8994,,286935,SSY-EP259-qq-e-7506k,出さない,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CN21S,H2/3～H6/9,660,FF・RS-X・DOHCターボ・ABS付,フロント,8994,,284821,SSY-EP237-qq-e-7502k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CN21S,H2/3～H6/9,660,FF・RS-X・DOHCターボ・ABS無,フロント,8994,,286646,SSY-EP237-qq-e-7508k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CP21S,H2/3～H6/9,660,4WD・RS-X・DOHCターボ・ABS付,フロント,8994,,285724,SSY-EP237-qq-e-7503k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CP21S,H2/3～H6/9,660,4WD・RS-X・DOHCターボ・ABS無,フロント,8994,,288515,SSY-EP237-qq-e-7504k,出さない,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,CR22S,H2/3～H6/9,660,FF・DOHCターボ・3型・No.100001～250000,フロント,8994,,278723,SSY-EP237-qq-e-1296k,SSY-EP237-qq-e-d-1296k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CR22S,H2/3～H6/9,660,FF・DOHCターボ・3型・No.100001～250000,リア,8994,,279181,SSY-EP286-qq-e-6698k,SSY-EP286-qq-e-d-6698k,4515693312867,EP286,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CR22S,H2/3～H6/9,660,FF・NA・4型・No.250001～,フロント,8994,,278926,SSY-EP259-qq-e-1297k,SSY-EP259-qq-e-d-1297k,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CR22S,H2/3～H6/9,660,FF・SOHC・DOHCターボ・4型・No.250001～,フロント,8994,,278724,SSY-EP237-qq-e-1298k,SSY-EP237-qq-e-d-1298k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CR22S,H2/3～H6/9,660,FF・SOHC・DOHCターボ・4型・No.250001～,リア,8994,,279182,SSY-EP286-qq-e-6699k,SSY-EP286-qq-e-d-6699k,4515693312867,EP286,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CR22S,H2/3～H6/9,660,FF・SOHCターボ・NA・3型・No.100001～250000,フロント,8994,,278925,SSY-EP259-qq-e-1295k,SSY-EP259-qq-e-d-1295k,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CS22S,H2/3～H6/9,660,4WD・DOHCターボ・3ドア・3型・No.100001～250000,フロント,8994,,278725,SSY-EP237-qq-e-1299k,SSY-EP237-qq-e-d-1299k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CS22S,H2/3～H6/9,660,4WD・DOHCターボ・3ドア・3型・No.100001～250000,リア,8994,,279183,SSY-EP286-qq-e-6700k,SSY-EP286-qq-e-d-6700k,4515693312867,EP286,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CS22S,H2/3～H6/9,660,4WD・NA・3ドア・4型・No.250001～,フロント,8994,,278927,SSY-EP259-qq-e-1300k,SSY-EP259-qq-e-d-1300k,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CS22S,H2/3～H6/9,660,4WD・NA・5ドア・4型・No.800001～,フロント,8994,,278928,SSY-EP259-qq-e-1302k,SSY-EP259-qq-e-d-1302k,4515693312591,EP259,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CS22S,H2/3～H6/9,660,4WD・SOHC・DOHCターボ・3ドア・4型・No.250001～,フロント,8994,,278726,SSY-EP237-qq-e-1301k,SSY-EP237-qq-e-d-1301k,4515693312379,EP237,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,CS22S,H2/3～H6/9,660,4WD・SOHC・DOHCターボ・3ドア・4型・No.250001～,リア,8994,,279184,SSY-EP286-qq-e-6701k,SSY-EP286-qq-e-d-6701k,4515693312867,EP286,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,11100
スズキ,アルト/アルトハッスル,HA11S/HB11S/HC11V/HD11V,H6/9～H10/10,660,リアドラム,フロント,8994,,283297,SSY-EP327-qq-e-7509k,出さない,4515693313277,EP327,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA12S/HA12V/HA22S,H10/10～H17/1,660,リアドラム,フロント,8994,,287856,SSY-EP361-qq-e-7510k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA12S/HA12V/HA22S,H10/10～H17/1,660,四輪ディスク,フロント,8994,,283184,SSY-EP361-qq-e-7511k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA12S/HA12V/HA22S,H10/10～H17/1,660,四輪ディスク,リア,8994,,289425,SSY-EP210-qq-e-8795k,出さない,4515693312102,EP210,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA12S/HA12V/HA22S/HA23S/HA23V,H10/10～H17/1,660,リアドラム,フロント,8994,,286855,SSY-EP361-qq-e-7518k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA23S,H10/10～H17/1,660,型式指定:10855/12345 3ドア(No.～115211)/5ドア(No.～714997),フロント,8994,,282241,SSY-EP361-qq-e-7512k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA23S,H10/10～H17/1,660,型式指定:10855/12345 3ドア(No.115212～)/5ドア(No.714998～),フロント,8994,,283185,SSY-EP361-qq-e-7513k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA23S,H10/10～H17/1,660,型式指定:10921(No.～901065)/11362・12344(No.～871674),フロント,8994,,285004,SSY-EP361-qq-e-7514k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA23S,H10/10～H17/1,660,型式指定:10921(No.901066～)/11362・12344(No.871675～),フロント,8994,,285941,SSY-EP361-qq-e-7515k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
スズキ,アルト/アルトハッスル,HA23V,H10/10～H17/1,660,型式指定:10856(No.～200217)/11366・12346(No.～800763),フロント,8994,,285005,SSY-EP361-qq-e-7516k,出さない,4515693313611,EP361,ENDLESS,ブレーキパッド,SSY,ローター適正温度域:0～400℃<br>平均摩擦係数:0.35～0.45<br>材質:ノンアスベスト<br>走行フィールド:ストリート～ワインディング,,,12000,出さない
